'ID_number','RawData_file','First3','Breedcode','Chip','Region','Country','Name','numSnP',' in_55k'
200069190,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
200069900,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
100018220,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
100022220,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
100022260,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
100023440,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
100044350,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
100320870,'genos_100.txt',100,100,'55k','GB','Scotland','x',48553,' Y'
200011220,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48553,' Y'
100002570,'genos_100.txt',100,100,'55k','GB','Scotland','x',48554,' Y'
100071420,'genos_100.txt',100,100,'55k','GB','Scotland','x',48554,' Y'
100071660,'genos_100.txt',100,100,'55k','GB','Scotland','x',48554,' Y'
100321050,'genos_100.txt',100,100,'55k','GB','Scotland','x',48554,' Y'
102114010,'genos_102.txt',102,102,'55k','S.Eur','France','x',48554,' Y'
124330650,'genos_124.txt',124,124,'55k','GB','England','x',48554,' Y'
200010850,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48554,' Y'
200011290,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48554,' Y'
200016610,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48554,' Y'
200016810,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48554,' Y'
200066820,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48554,' Y'
201331710,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48554,' Y'
100002480,'genos_100.txt',100,100,'55k','GB','Scotland','x',48555,' Y'
100023640,'genos_100.txt',100,100,'55k','GB','Scotland','x',48555,' Y'
100071630,'genos_100.txt',100,100,'55k','GB','Scotland','x',48555,' Y'
100331350,'genos_100.txt',100,100,'55k','GB','Scotland','x',48555,' Y'
200010490,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48555,' Y'
200012040,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48555,' Y'
200016230,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48555,' Y'
100002460,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100002560,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100022160,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100030980,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100044850,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100046860,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100320630,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100331100,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
100331440,'genos_100.txt',100,100,'55k','GB','Scotland','x',48556,' Y'
200010480,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48556,' Y'
200012540,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48556,' Y'
200068930,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48556,' Y'
100002000,'genos_100.txt',100,100,'55k','GB','Scotland','x',48557,' Y'
100008080,'genos_100.txt',100,100,'55k','GB','Scotland','x',48557,' Y'
100023570,'genos_100.txt',100,100,'55k','GB','Scotland','x',48557,' Y'
100030550,'genos_100.txt',100,100,'55k','GB','Scotland','x',48557,' Y'
200009700,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
200009940,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
200011000,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
200011020,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
200012070,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
200020980,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48557,' Y'
100002540,'genos_100.txt',100,100,'55k','GB','Scotland','x',48558,' Y'
100020720,'genos_100.txt',100,100,'55k','GB','Scotland','x',48558,' Y'
100022000,'genos_100.txt',100,100,'55k','GB','Scotland','x',48558,' Y'
100071410,'genos_100.txt',100,100,'55k','GB','Scotland','x',48558,' Y'
100046590,'genos_100.txt',100,100,'55k','GB','Scotland','x',48559,' Y'
200016700,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48559,' Y'
200016730,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48559,' Y'
100020210,'genos_100.txt',100,100,'55k','GB','Scotland','x',48560,' Y'
100022140,'genos_100.txt',100,100,'55k','GB','Scotland','x',48560,' Y'
100320120,'genos_100.txt',100,100,'55k','GB','Scotland','x',48560,' Y'
100331510,'genos_100.txt',100,100,'55k','GB','Scotland','x',48560,' Y'
200009770,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48560,' Y'
200068630,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48560,' Y'
100071430,'genos_100.txt',100,100,'55k','GB','Scotland','x',48561,' Y'
100331090,'genos_100.txt',100,100,'55k','GB','Scotland','x',48561,' Y'
100331470,'genos_100.txt',100,100,'55k','GB','Scotland','x',48561,' Y'
200011440,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48561,' Y'
100002720,'genos_100.txt',100,100,'55k','GB','Scotland','x',48562,' Y'
100020270,'genos_100.txt',100,100,'55k','GB','Scotland','x',48562,' Y'
100331490,'genos_100.txt',100,100,'55k','GB','Scotland','x',48562,' Y'
200014710,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48562,' Y'
100002420,'genos_100.txt',100,100,'55k','GB','Scotland','x',48563,' Y'
100071550,'genos_100.txt',100,100,'55k','GB','Scotland','x',48563,' Y'
100331070,'genos_100.txt',100,100,'55k','GB','Scotland','x',48563,' Y'
100020430,'genos_100.txt',100,100,'55k','GB','Scotland','x',48564,' Y'
100023480,'genos_100.txt',100,100,'55k','GB','Scotland','x',48564,' Y'
100071620,'genos_100.txt',100,100,'55k','GB','Scotland','x',48566,' Y'
